Layers: 2
Nodes: 256
========================================================
Computation_Time,Train_Accuracy,Test_Accuracy
7.198451995849609, 0.082999997, 0.081
1.9432291984558105, 0.13680001, 0.12899999
2.87412691116333, 0.2183, 0.2111
2.774578094482422, 0.32870001, 0.31420001
2.7446558475494385, 0.45519999, 0.4553
2.7299251556396484, 0.48339999, 0.48980001
2.0427961349487305, 0.53869998, 0.54769999
2.0112898349761963, 0.59570003, 0.611
2.779971122741699, 0.61159998, 0.62370002
1.9829740524291992, 0.63099998, 0.64099997
1.980618953704834, 0.65710002, 0.66720003
2.9059300422668457, 0.6735, 0.67869997
2.839933156967163, 0.70889997, 0.71060002
2.0713720321655273, 0.75230002, 0.75419998
2.883657932281494, 0.76550001, 0.76179999
2.8828020095825195, 0.76660001, 0.76279998
2.0392730236053467, 0.77420002, 0.76950002
2.0614359378814697, 0.78729999, 0.78070003
2.8579139709472656, 0.78820002, 0.78219998
2.056283950805664, 0.79509997, 0.78740001
2.8099429607391357, 0.80500001, 0.79579997
2.0643370151519775, 0.8161, 0.801
2.0688040256500244, 0.83310002, 0.81209999
2.8464200496673584, 0.84039998, 0.81870002
2.0940098762512207, 0.84149998, 0.8229
2.8875339031219482, 0.85460001, 0.82969999
2.1724581718444824, 0.87110001, 0.84310001
2.9281442165374756, 0.87650001, 0.8488
2.046506881713867, 0.87489998, 0.85009998
2.8814449310302734, 0.87709999, 0.84939998
2.8948750495910645, 0.89170003, 0.85689998
2.8687961101531982, 0.89850003, 0.86379999
2.0711748600006104, 0.9012, 0.86720002
2.860787868499756, 0.90090001, 0.86510003
2.8498659133911133, 0.90810001, 0.8682
2.801172971725464, 0.90979999, 0.87
2.030595064163208, 0.91000003, 0.86849999
2.8643479347229004, 0.90899998, 0.86669999
2.936614990234375, 0.9109, 0.86930001
1.8809609413146973, 0.91360003, 0.86909997
2.032494068145752, 0.91549999, 0.87
2.8694090843200684, 0.91420001, 0.86970001
2.897463083267212, 0.91640002, 0.8696
2.146644115447998, 0.9174, 0.86979997
2.859797954559326, 0.91670001, 0.86930001
2.072071075439453, 0.91900003, 0.86949998
2.116007089614868, 0.9192, 0.87120003
2.123650074005127, 0.91720003, 0.87059999
2.1414079666137695, 0.9192, 0.86970001
2.0385680198669434, 0.92049998, 0.86979997
2.018174171447754, 0.92079997, 0.86860001
2.8144731521606445, 0.92079997, 0.86970001
2.0117058753967285, 0.91829997, 0.87040001
2.797903060913086, 0.92189997, 0.86900002
2.0527291297912598, 0.9271, 0.87
2.0497071743011475, 0.92339998, 0.86680001
2.1188511848449707, 0.93000001, 0.86750001
2.0118069648742676, 0.9368, 0.87080002
2.8512611389160156, 0.9357, 0.87150002
2.0656239986419678, 0.94029999, 0.87190002
2.9589591026306152, 0.94340003, 0.87150002
2.0921130180358887, 0.9436, 0.87260002
2.8351471424102783, 0.94620001, 0.8725
2.009004831314087, 0.94599998, 0.87440002
2.1255390644073486, 0.95139998, 0.87529999
2.06400203704834, 0.95569998, 0.87410003
2.8118958473205566, 0.9558, 0.875
2.0250179767608643, 0.95630002, 0.87699997
2.8922290802001953, 0.95649999, 0.87720001
2.8886799812316895, 0.95950001, 0.87650001
2.815537929534912, 0.96020001, 0.87580001
2.9009079933166504, 0.95889997, 0.87510002
2.814181089401245, 0.95840001, 0.87480003
2.0240659713745117, 0.95999998, 0.87540001
2.039080858230591, 0.95969999, 0.87559998
2.0414109230041504, 0.95910001, 0.87529999
2.03664493560791, 0.96219999, 0.87589997
2.033759117126465, 0.9623, 0.87449998
2.868425130844116, 0.95959997, 0.8743
2.8626160621643066, 0.96179998, 0.87550002
2.0531959533691406, 0.96710002, 0.87599999
2.0527591705322266, 0.96670002, 0.87480003
2.0396170616149902, 0.96359998, 0.87559998
2.894068956375122, 0.96799999, 0.87480003
2.044389009475708, 0.96689999, 0.87559998
2.876154899597168, 0.9659, 0.87660003
2.833894968032837, 0.972, 0.87669998
2.815398931503296, 0.9727, 0.87620002
2.822521924972534, 0.97299999, 0.87529999
2.0346930027008057, 0.9752, 0.87559998
2.0679171085357666, 0.97539997, 0.87519997
2.0499448776245117, 0.977, 0.87510002
2.8559319972991943, 0.97729999, 0.8757
2.035590171813965, 0.97680002, 0.87580001
2.0976221561431885, 0.97759998, 0.87589997
2.901636838912964, 0.97619998, 0.8757
3.784627914428711, 0.97829998, 0.8757
2.981981039047241, 0.97719997, 0.87550002
2.0569350719451904, 0.97619998, 0.87529999
2.0586280822753906, 0.97790003, 0.87540001
