Layers: 2
Nodes: 256
========================================================
Computation_Time,Train_Accuracy,Test_Accuracy
5.862405061721802, 0.077799998, 0.081299998
1.852506160736084, 0.1039, 0.1071
1.8509111404418945, 0.2379, 0.23710001
1.8868939876556396, 0.4481, 0.44240001
2.4716241359710693, 0.54879999, 0.54570001
1.8508009910583496, 0.6171, 0.61260003
2.4500038623809814, 0.67869997, 0.67040002
2.4519569873809814, 0.69779998, 0.70099998
1.8863098621368408, 0.72070003, 0.7173
1.8744158744812012, 0.73589998, 0.73570001
1.8922119140625, 0.77060002, 0.76480001
2.4955971240997314, 0.78299999, 0.77249998
1.8880209922790527, 0.7956, 0.78430003
1.894554853439331, 0.81, 0.7949
1.9022350311279297, 0.82190001, 0.80580002
1.886605978012085, 0.829, 0.80870003
1.865077018737793, 0.83969998, 0.81720001
1.9224209785461426, 0.84600002, 0.82459998
1.939842939376831, 0.85100001, 0.82590002
1.8483808040618896, 0.87239999, 0.84149998
2.5345141887664795, 0.87900001, 0.84420002
2.4684879779815674, 0.87849998, 0.84380001
2.488158941268921, 0.88389999, 0.84320003
1.863793134689331, 0.8847, 0.8448
2.4853999614715576, 0.88059998, 0.84609997
2.5376479625701904, 0.88859999, 0.84869999
2.5142769813537598, 0.8933, 0.85030001
2.4967479705810547, 0.89380002, 0.85070002
2.6478469371795654, 0.89600003, 0.85180002
1.8792860507965088, 0.89859998, 0.85259998
1.8867299556732178, 0.89999998, 0.85229999
2.539768934249878, 0.90140003, 0.85420001
1.8544881343841553, 0.90859997, 0.85390002
1.8765850067138672, 0.91600001, 0.85509998
2.470065116882324, 0.91589999, 0.85479999
2.513171911239624, 0.92299998, 0.8581
2.542975902557373, 0.92559999, 0.86049998
1.9267821311950684, 0.9289, 0.86129999
1.8593940734863281, 0.93199998, 0.86299998
1.8664209842681885, 0.93690002, 0.86519998
1.8655409812927246, 0.93529999, 0.86299998
2.4760870933532715, 0.93440002, 0.86229998
2.4847640991210938, 0.94099998, 0.86549997
2.5332040786743164, 0.94230002, 0.86589998
2.4744088649749756, 0.94270003, 0.86699998
2.514248847961426, 0.9443, 0.8682
1.8829240798950195, 0.94779998, 0.8682
2.5126841068267822, 0.9479, 0.86680001
1.913585901260376, 0.94580001, 0.86619997
2.5656449794769287, 0.94989997, 0.86729997
1.8974409103393555, 0.95270002, 0.86809999
1.8929040431976318, 0.95060003, 0.86760002
1.9690349102020264, 0.95569998, 0.86790001
2.6464059352874756, 0.95899999, 0.86809999
1.8666720390319824, 0.95889997, 0.86750001
2.5071539878845215, 0.96060002, 0.86650002
1.8832039833068848, 0.96359998, 0.86769998
1.8672280311584473, 0.96569997, 0.86760002
1.8692970275878906, 0.96609998, 0.86839998
1.8773829936981201, 0.96079999, 0.86900002
2.4658820629119873, 0.9619, 0.86849999
1.8671379089355469, 0.96039999, 0.86750001
1.862165927886963, 0.9619, 0.86690003
1.8570539951324463, 0.96289998, 0.86799997
1.8404579162597656, 0.96560001, 0.86830002
2.489777088165283, 0.96460003, 0.86909997
2.488926887512207, 0.96859998, 0.86930001
2.513514995574951, 0.97030002, 0.8682
1.899371862411499, 0.9691, 0.86839998
1.8461899757385254, 0.97140002, 0.87029999
1.8451621532440186, 0.97369999, 0.87019998
2.5426840782165527, 0.97500002, 0.86970001
1.8665001392364502, 0.97689998, 0.86930001
1.8766889572143555, 0.97579998, 0.8696
2.469676971435547, 0.97320002, 0.86989999
3.1885271072387695, 0.97710001, 0.8682
2.496683120727539, 0.97920001, 0.86849999
1.881911039352417, 0.97619998, 0.86849999
2.5427489280700684, 0.97600001, 0.86870003
1.9241080284118652, 0.97750002, 0.86860001
1.9131228923797607, 0.97289997, 0.86879998
2.576005220413208, 0.96969998, 0.86809999
2.541551113128662, 0.97479999, 0.8682
2.5463180541992188, 0.97939998, 0.8689
2.5464818477630615, 0.98040003, 0.86900002
1.9152641296386719, 0.98100001, 0.86940002
1.9403212070465088, 0.9842, 0.86900002
2.6140339374542236, 0.98400003, 0.86870003
2.5699551105499268, 0.98019999, 0.86849999
2.075795888900757, 0.9813, 0.86799997
1.9407730102539062, 0.9831, 0.86799997
2.0263290405273438, 0.98339999, 0.86930001
1.9903409481048584, 0.9824, 0.87
1.943234920501709, 0.98540002, 0.86949998
2.6479640007019043, 0.98680001, 0.86900002
1.9957749843597412, 0.98750001, 0.86900002
2.6212761402130127, 0.9878, 0.8689
2.600828170776367, 0.98280001, 0.86919999
1.9134039878845215, 0.9774, 0.86919999
1.9473631381988525, 0.97420001, 0.8689
