Layers: 2
Nodes: 256
========================================================
Computation_Time,Train_Accuracy,Test_Accuracy
6.397172927856445, 0.148, 0.14569999
2.331395149230957, 0.1249, 0.1214
2.787374973297119, 0.1619, 0.1587
2.36565899848938, 0.3409, 0.35249999
2.3808069229125977, 0.5194, 0.523
2.971687078475952, 0.5582, 0.55690002
2.7795889377593994, 0.56989998, 0.56639999
2.3633358478546143, 0.60149997, 0.59600002
2.277940034866333, 0.62580001, 0.6207
2.882024049758911, 0.67559999, 0.66659999
2.2195091247558594, 0.74010003, 0.72829998
2.9312520027160645, 0.764, 0.75480002
2.9038541316986084, 0.7701, 0.7561
2.951201915740967, 0.78960001, 0.77160001
2.405195951461792, 0.8179, 0.79960001
2.935737133026123, 0.83279997, 0.80519998
2.2889328002929688, 0.84189999, 0.81330001
2.367039918899536, 0.8585, 0.83230001
2.995853900909424, 0.86690003, 0.83960003
2.693662166595459, 0.86760002, 0.83960003
2.138827085494995, 0.87150002, 0.84109998
2.308258056640625, 0.87410003, 0.84329998
2.317315101623535, 0.87980002, 0.84600002
2.4024291038513184, 0.87910002, 0.84789997
2.2815189361572266, 0.8818, 0.84570003
2.3806440830230713, 0.88590002, 0.84640002
2.2385289669036865, 0.8901, 0.85070002
2.4066519737243652, 0.8919, 0.85159999
2.968722105026245, 0.8847, 0.84439999
2.3867390155792236, 0.88139999, 0.83759999
2.3422391414642334, 0.89600003, 0.84600002
2.9975879192352295, 0.89929998, 0.84640002
2.9998369216918945, 0.91289997, 0.85369998
2.4050838947296143, 0.92189997, 0.86040002
2.833002805709839, 0.92690003, 0.86189997
2.3584249019622803, 0.93019998, 0.86430001
2.6250948905944824, 0.9314, 0.86619997
2.2832820415496826, 0.93669999, 0.86760002
2.1000559329986572, 0.93900001, 0.8671
2.9472079277038574, 0.9404, 0.86799997
2.370455026626587, 0.9436, 0.8696
2.286910057067871, 0.94239998, 0.8682
2.640650987625122, 0.94209999, 0.8671
2.678431987762451, 0.94450003, 0.86769998
2.3108320236206055, 0.94569999, 0.86830002
2.8508999347686768, 0.94590002, 0.8689
2.3214709758758545, 0.94569999, 0.87080002
2.7680468559265137, 0.94880003, 0.86940002
2.419808864593506, 0.94870001, 0.86760002
2.888841152191162, 0.94309998, 0.86699998
3.622452974319458, 0.94940001, 0.86909997
2.3786168098449707, 0.95069999, 0.86909997
2.422327995300293, 0.94859999, 0.86559999
2.4144699573516846, 0.95090002, 0.86680001
3.0518460273742676, 0.95410001, 0.86750001
2.355085849761963, 0.95749998, 0.86589998
2.8941049575805664, 0.95950001, 0.86790001
2.312056064605713, 0.96090001, 0.86790001
2.9802329540252686, 0.9619, 0.86769998
2.345335006713867, 0.96429998, 0.86860001
2.1416890621185303, 0.96579999, 0.8682
2.407305955886841, 0.96670002, 0.86790001
2.2010271549224854, 0.96920002, 0.86930001
2.203889846801758, 0.96899998, 0.8689
2.9035959243774414, 0.96759999, 0.87050003
2.2763290405273438, 0.97180003, 0.87050003
2.642090082168579, 0.972, 0.87150002
2.343920946121216, 0.97030002, 0.87230003
2.33764910697937, 0.97100002, 0.87309998
2.2906200885772705, 0.97289997, 0.87309998
2.940981149673462, 0.97420001, 0.87239999
2.324100971221924, 0.97500002, 0.87269998
3.0059609413146973, 0.97619998, 0.87260002
2.2017860412597656, 0.97820002, 0.87199998
2.961055040359497, 0.97869998, 0.87180001
3.038382053375244, 0.9806, 0.8725
2.4042539596557617, 0.98360002, 0.87220001
2.399214029312134, 0.98320001, 0.87199998
2.3602991104125977, 0.98150003, 0.87120003
2.4164090156555176, 0.98360002, 0.87150002
2.429753065109253, 0.9835, 0.87099999
2.4418461322784424, 0.98449999, 0.87150002
2.252988815307617, 0.98509997, 0.87190002
2.415821075439453, 0.98360002, 0.87110001
2.230180025100708, 0.98269999, 0.87129998
2.3718860149383545, 0.98479998, 0.87040001
3.061339855194092, 0.98329997, 0.87120003
2.855255126953125, 0.98650002, 0.87150002
3.0548200607299805, 0.98729998, 0.87089998
2.958648204803467, 0.98559999, 0.8707
2.99971079826355, 0.98460001, 0.87080002
2.2680089473724365, 0.9853, 0.87080002
2.2841880321502686, 0.98769999, 0.87029999
2.3319740295410156, 0.98680001, 0.87120003
2.4278290271759033, 0.98470002, 0.8707
3.0578770637512207, 0.98280001, 0.87089998
2.439293146133423, 0.98379999, 0.87029999
2.28375506401062, 0.98400003, 0.86989999
3.0116968154907227, 0.98379999, 0.86919999
2.1967790126800537, 0.98479998, 0.86930001
