Layers: 2
Nodes: 256
========================================================
Computation_Time,Train_Accuracy,Test_Accuracy
7.047823905944824, 0.1314, 0.1124
2.770348072052002, 0.1758, 0.17560001
2.2286698818206787, 0.3231, 0.32260001
2.246079921722412, 0.52410001, 0.5187
2.875762939453125, 0.61559999, 0.60170001
2.659022092819214, 0.65179998, 0.64270002
2.1266238689422607, 0.68000001, 0.67000002
2.870603084564209, 0.70270002, 0.69749999
2.064647912979126, 0.72659999, 0.7159
2.7721259593963623, 0.73180002, 0.722
2.3117640018463135, 0.73989999, 0.72930002
2.693427085876465, 0.75489998, 0.74180001
2.681527853012085, 0.78289998, 0.76999998
2.7521820068359375, 0.801, 0.7924
2.9557371139526367, 0.81309998, 0.7978
2.220064878463745, 0.82779998, 0.80949998
2.5609450340270996, 0.85530001, 0.8355
2.7303647994995117, 0.86159998, 0.84039998
2.04256010055542, 0.86320001, 0.83789998
2.831246852874756, 0.8617, 0.8348
2.744302988052368, 0.87379998, 0.84750003
2.557790994644165, 0.88349998, 0.85259998
2.8952200412750244, 0.88230002, 0.8545
2.0833449363708496, 0.88440001, 0.85420001
2.9078989028930664, 0.88990003, 0.85589999
2.047962188720703, 0.88849998, 0.85170001
2.188850164413452, 0.88940001, 0.8484
2.857912063598633, 0.88779998, 0.84670001
2.705113172531128, 0.89999998, 0.85640001
2.9047610759735107, 0.9023, 0.85710001
2.326857089996338, 0.90710002, 0.86089998
2.162106990814209, 0.90799999, 0.86180001
2.290984869003296, 0.91360003, 0.86449999
2.7132761478424072, 0.91180003, 0.8642
2.0188350677490234, 0.91399997, 0.86470002
2.3836050033569336, 0.91750002, 0.86549997
2.3632540702819824, 0.91610003, 0.86470002
2.9380810260772705, 0.91509998, 0.86589998
2.5218989849090576, 0.91360003, 0.86430001
2.302009105682373, 0.91439998, 0.85909998
2.2983949184417725, 0.91960001, 0.86159998
2.9359259605407715, 0.92079997, 0.86309999
2.339219093322754, 0.92640001, 0.86360002
2.332798957824707, 0.93489999, 0.86729997
2.2155039310455322, 0.93699998, 0.8678
2.655291795730591, 0.93949997, 0.86979997
2.2156708240509033, 0.9443, 0.87150002
2.1598920822143555, 0.9436, 0.87099999
2.879356861114502, 0.94529998, 0.87110001
2.757776975631714, 0.94690001, 0.87360001
2.8603880405426025, 0.94779998, 0.87159997
2.0473361015319824, 0.94859999, 0.87230003
2.250169038772583, 0.94959998, 0.87279999
2.2500240802764893, 0.95029998, 0.87199998
2.132866144180298, 0.95060003, 0.87230003
2.231083869934082, 0.95389998, 0.87339997
2.2760329246520996, 0.95099998, 0.87230003
2.835258960723877, 0.95099998, 0.87220001
2.655107021331787, 0.95389998, 0.87260002
2.226395845413208, 0.95789999, 0.87349999
2.742898941040039, 0.95670003, 0.87269998
2.3317999839782715, 0.95660001, 0.8721
2.8092479705810547, 0.95770001, 0.87290001
2.10976505279541, 0.9594, 0.87239999
2.0652389526367188, 0.95850003, 0.8732
2.2810418605804443, 0.95370001, 0.87220001
2.806643009185791, 0.9594, 0.8714
2.6741960048675537, 0.96259999, 0.87260002
2.7168350219726562, 0.9623, 0.87349999
2.3126821517944336, 0.96490002, 0.87309998
2.40372896194458, 0.96539998, 0.8725
2.3515210151672363, 0.96399999, 0.87199998
2.141000986099243, 0.96600002, 0.87159997
2.0044100284576416, 0.96710002, 0.8725
2.9963979721069336, 0.96859998, 0.87260002
2.25807785987854, 0.96829998, 0.87239999
2.178783893585205, 0.96950001, 0.87269998
2.3422369956970215, 0.97070003, 0.8721
2.1206839084625244, 0.96890002, 0.87300003
2.0288660526275635, 0.96679997, 0.87230003
2.25760817527771, 0.96829998, 0.87169999
2.349270820617676, 0.96880001, 0.87230003
2.2360329627990723, 0.97049999, 0.87220001
2.9139459133148193, 0.9702, 0.87199998
2.2826719284057617, 0.96829998, 0.8725
2.782853126525879, 0.96890002, 0.87180001
2.389493942260742, 0.97049999, 0.87290001
2.441516160964966, 0.96939999, 0.87220001
2.3344359397888184, 0.9698, 0.87159997
2.2637691497802734, 0.97170001, 0.87230003
2.1916069984436035, 0.96950001, 0.87230003
2.59055495262146, 0.96450001, 0.87150002
3.0410971641540527, 0.96539998, 0.8721
2.3177199363708496, 0.9637, 0.87159997
2.161983013153076, 0.96149999, 0.87059999
2.253458023071289, 0.95789999, 0.86989999
2.9679958820343018, 0.95639998, 0.86870003
2.9178080558776855, 0.95599997, 0.86849999
2.9065730571746826, 0.95749998, 0.86970001
2.1347129344940186, 0.95969999, 0.87029999
